case_id,message,mood
1191,"I’m dragging my feet on everything — missed a question I knew; a sync error ate my changes; and I can’t shake this fog yet.",sad
1192,"Better than I expected — forgot the one thing I needed; baked bread that actually rose; nothing flashy, just steady steps.",slightly_positive
1193,"I'm pleasantly surprised by the day. I cleaned the kitchen top to bottom. Meanwhile, I sketched late into the night, and the pace felt just right.",happy
1194,"I kept losing my train of thought — practice felt stale today; my manager praised the draft; but I managed to push through.",slightly_negative
1195,"Things went smoothly overall. I I kept mistyping commands. Meanwhile, I cleaned the kitchen top to bottom, and the pace felt just right.",happy
1196,"I’ll call this a small win. for once, steady rain hushed the street. lab report is due tomorrow, with room to grow tomorrow.",slightly_positive
1197,"A nice rhythm set in early. Short version: not great. As the day wound down, calendar reminders saved me; later, aced a quiz after cramming, and the pace felt just right.",happy
1198,"Small annoyances piled up — my plants perked up; still nervous about rising costs; and I’m calling it early.",slightly_negative
1199,"Things went smoothly overall; honestly, energy dipped mid‑afternoon. On the way home, missed a bus by seconds, and the pace felt just right.",happy
1200,"Hope feels out of reach right now. for once, tinkered with a recipe and it flopped. a sync error ate my changes, and the future looks like fog on fog.",very_sad
1201,"I can’t see the point of anything today. Short version: mixed feelings. After that, sticky heat lingered all day; later, went for a short run, and it’s hard to believe this will lift.",very_sad
1202,"Mildly frustrated. I canceled a subscription I never used. As the day wound down, I baked bread that actually rose, so I took more breaks than usual.",slightly_negative
1203,"My heart feels light and loud in the best way. for what it’s worth, left the list at home again. took a long walk instead of rideshare, and I'm soaking it up.",very_happy
1204,"I’m overwhelmed by a gray, sinking weight. I found a small discount at checkout. Meanwhile, I a sync error ate my changes, and I’m struggling to find any spark.",very_sad
1205,"Tired and easily distracted. unfortunately, campus library was peaceful. got a warm message this morning, so I took more breaks than usual.",slightly_negative
1206,"Everything aligned better than I hoped; for once, computer fans roared under load. Later on, woke up with a light headache, and it feels like pure lift.",very_happy
1207,"Loneliness crept in quietly. I missed a question I knew. First thing this morning, I sketched late into the night, and the day felt longer than it was.",sad
1208,"Feeling low and worn out. for once, a quiet dinner at home. phone battery held up all day, and I keep second‑guessing every step.",sad
1209,"I keep catching myself grinning for no reason. I cool evening lifted my energy. Later on, I half‑finished a watercolor, and the momentum is unreal.",very_happy
1210,"I keep catching myself grinning for no reason. in a small way, canceled a subscription I never used. the train arrived right as I reached the platform, and the momentum is unreal.",very_happy
1211,"My chest feels heavy today. to be honest, splurged a bit and now second‑guessing. read a chapter that pulled me in, and even simple tasks feel uphill.",sad
1212,"I'm pleasantly surprised by the day. I I kept mistyping commands. By evening, I still nervous about rising costs, and I’m ending on a high note.",happy
1213,"Loneliness crept in quietly — professor's feedback was constructive; found a small discount at checkout; and even simple tasks feel uphill.",sad
1214,"Everything aligned better than I hoped. Short version: better than yesterday. Before noon, left the list at home again; later, tutorial cleared up a concept, and I feel wildly grateful.",very_happy
1215,"I’m dragging my feet on everything. surprisingly, felt lonely even in a full house. wrapped up a sprint review, and I keep second‑guessing every step.",sad
1216,"I can’t see the point of anything today. I a bug fix finally shipped. As the day wound down, I practice felt stale today, and the future looks like fog on fog.",very_sad
1217,"Loneliness crept in quietly; somehow, missed a bus by seconds. By evening, groceries cost more than expected, and the day felt longer than it was.",sad
1218,"Feeling low and worn out. I a quiet dinner at home. On the way home, I canceled a subscription I never used, and even simple tasks feel uphill.",sad
1219,"A nice rhythm set in early. unfortunately, computer fans roared under load. the puzzle finally made sense, and I’m ending on a high note.",happy
1220,"Average day, average energy. I I keep rereading the same page. Meanwhile, I app update fixed a nagging bug, and I’m fine with that.",neutral
1221,"Hope feels out of reach right now. I we planned a weekend picnic. First thing this morning, I humid air made chores sluggish, and the future looks like fog on fog.",very_sad
1222,"Mildly frustrated. surprisingly, took a long walk instead of rideshare. saved a little from this paycheck, but tomorrow is another shot.",slightly_negative
1223,"Pretty decent flow today — campus library was peaceful; the seat was wobbly and annoying; and I’ll take the progress.",slightly_positive
1224,"Quietly optimistic here — trash day came too early; humid air made chores sluggish; which feels good enough for now.",slightly_positive
1225,"Loneliness crept in quietly. unfortunately, I skipped lunch and felt off. found a small discount at checkout, and I keep second‑guessing every step.",sad
1226,"Hope feels out of reach right now. I saved a little from this paycheck. On the way home, I the lecture clicked for once, and the future looks like fog on fog.",very_sad
1227,"Quietly optimistic here. I wind rattled the windows. Right after lunch, I missed a question I knew, even if a few things wobbled.",slightly_positive
1228,"My chest feels heavy today. Short version: still here. By evening, the seat was wobbly and annoying; later, forgot the one thing I needed, and I can’t shake this fog yet.",sad
1229,"I'm pleasantly surprised by the day. honestly, the forecast was kinder than expected. interview prep is dragging, and I’m proud of the effort.",happy
